0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.91E+00,2.86E+00,1.69E+00,5.13E+02,4.55E+02,9.97E+02,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E+00,4.92E+00,2.84E+00,1.71E+00,4.59E+02,4.72E+02,9.85E+02,1.89E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.90E+00,2.89E+00,1.75E+00,5.03E+02,4.98E+02,1.13E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.86E+00,1.73E+00,4.61E+02,5.06E+02,1.06E+03,1.90E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.91E+00,2.84E+00,1.78E+00,4.36E+02,4.91E+02,1.10E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+00,4.94E+00,2.83E+00,1.70E+00,4.86E+02,4.82E+02,1.09E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.83E+00,1.82E+00,4.34E+02,4.67E+02,1.19E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.88E+00,2.85E+00,1.78E+00,4.54E+02,5.40E+02,1.02E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.86E+00,2.68E+00,1.76E+00,4.78E+02,5.15E+02,1.11E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.88E+00,2.85E+00,1.75E+00,4.82E+02,5.04E+02,1.04E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.86E+00,2.87E+00,1.69E+00,1.30E+02,5.15E+02,1.17E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E+00,4.91E+00,2.85E+00,1.70E+00,4.77E+02,5.19E+02,1.03E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.84E+00,1.73E+00,4.71E+02,5.09E+02,1.07E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.95E+00,2.84E+00,1.74E+00,4.86E+02,5.11E+02,1.07E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.91E+00,2.86E+00,1.71E+00,4.75E+02,5.27E+02,1.02E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.92E+00,2.63E+00,1.76E+00,4.31E+02,5.33E+02,1.06E+03,1.88E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.93E+00,2.94E+00,1.80E+00,4.28E+02,5.14E+02,1.08E+03,2.00E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.88E+00,2.91E+00,1.75E+00,5.17E+02,5.21E+02,9.82E+02,1.68E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.90E+00,2.61E+00,1.72E+00,4.42E+02,5.18E+02,1.09E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.91E+00,2.87E+00,1.74E+00,5.14E+02,4.85E+02,9.91E+02,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.89E+00,2.86E+00,1.78E+00,5.14E+02,5.55E+02,1.01E+03,1.70E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.87E+00,2.64E+00,1.71E+00,4.63E+02,5.10E+02,1.05E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.58E+00,1.74E+00,4.27E+02,5.00E+02,1.05E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.93E+00,2.90E+00,1.76E+00,4.64E+02,4.77E+02,1.13E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.93E+00,2.86E+00,1.72E+00,4.66E+02,5.47E+02,1.12E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.93E+00,2.81E+00,1.70E+00,4.83E+02,5.47E+02,1.12E+03,1.99E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.81E+00,1.77E+00,5.13E+02,5.17E+02,1.12E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.88E+00,1.74E+00,4.85E+02,4.78E+02,1.11E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.84E+00,1.74E+00,3.96E+02,5.05E+02,1.15E+03,1.66E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.82E+00,1.74E+00,4.56E+02,5.69E+02,1.07E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E+00,4.94E+00,2.83E+00,1.77E+00,4.61E+02,5.06E+02,1.01E+03,1.67E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.89E+00,2.84E+00,1.70E+00,4.46E+02,4.96E+02,9.76E+02,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.85E+00,1.79E+00,4.44E+02,2.49E+02,1.06E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E+00,4.89E+00,2.87E+00,1.79E+00,4.98E+02,3.91E+02,9.78E+02,5.93E+02
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.91E+00,2.58E+00,1.75E+00,3.58E+02,5.06E+02,1.10E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.88E+00,1.76E+00,4.37E+02,5.12E+02,1.01E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.92E+00,2.92E+00,1.77E+00,5.08E+02,4.93E+02,1.05E+03,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.88E+00,1.74E+00,4.81E+02,4.84E+02,1.02E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E+00,4.90E+00,2.84E+00,1.75E+00,5.35E+02,4.82E+02,1.04E+03,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.87E+00,2.85E+00,1.73E+00,4.40E+02,5.21E+02,1.09E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.92E+00,2.84E+00,1.73E+00,5.43E+02,4.99E+02,1.06E+03,1.69E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E+00,4.93E+00,2.85E+00,1.78E+00,5.33E+02,4.76E+02,1.12E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E+00,4.86E+00,2.64E+00,1.79E+00,4.48E+02,4.95E+02,1.10E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.93E+00,2.85E+00,1.74E+00,4.20E+02,5.14E+02,1.03E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.90E+00,2.65E+00,1.72E+00,4.89E+02,5.05E+02,1.17E+03,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.87E+00,2.87E+00,1.77E+00,4.16E+02,4.99E+02,1.02E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.83E+00,1.71E+00,4.85E+02,4.84E+02,1.19E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.95E+00,2.89E+00,1.74E+00,4.78E+02,5.03E+02,1.06E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.93E+00,2.54E+00,1.74E+00,4.92E+02,4.91E+02,1.08E+03,1.87E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.96E+00,2.86E+00,1.76E+00,5.33E+02,4.49E+02,1.08E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.85E+00,1.68E+00,4.33E+02,4.61E+02,1.04E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.88E+00,2.82E+00,1.71E+00,4.53E+02,4.66E+02,1.12E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.84E+00,1.76E+00,4.66E+02,4.40E+02,1.06E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.94E+00,2.86E+00,1.73E+00,4.31E+02,5.34E+02,1.06E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.81E+00,1.73E+00,4.51E+02,4.38E+02,1.07E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.85E+00,2.81E+00,1.74E+00,5.04E+02,5.11E+02,1.08E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.92E+00,2.65E+00,1.72E+00,4.89E+02,4.89E+02,1.18E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+00,4.90E+00,2.84E+00,1.73E+00,4.21E+02,5.01E+02,1.08E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.91E+00,2.78E+00,1.74E+00,4.21E+02,5.32E+02,1.14E+03,1.70E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.92E+00,2.92E+00,1.72E+00,4.73E+02,3.96E+02,1.11E+03,1.89E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.83E+00,1.78E+00,2.85E+02,5.22E+02,1.07E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.94E+00,2.82E+00,1.78E+00,5.05E+02,5.31E+02,1.10E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.89E+00,1.74E+00,4.52E+02,5.10E+02,1.00E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.88E+00,2.85E+00,1.72E+00,4.61E+02,4.52E+02,1.09E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.92E+00,2.82E+00,1.72E+00,4.65E+02,4.95E+02,1.08E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.92E+00,2.62E+00,1.75E+00,4.73E+02,4.65E+02,1.09E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+00,4.91E+00,2.65E+00,1.72E+00,4.07E+02,5.08E+02,2.32E+02,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.94E+00,2.82E+00,1.75E+00,4.58E+02,4.96E+02,1.08E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.88E+00,2.84E+00,1.77E+00,4.71E+02,4.47E+02,9.88E+02,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.69E+00,4.88E+00,2.57E+00,1.71E+00,4.65E+02,5.44E+02,1.04E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.95E+00,2.64E+00,1.74E+00,4.98E+02,4.40E+02,1.07E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.84E+00,1.73E+00,4.54E+02,3.88E+02,1.07E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.82E+00,1.73E+00,4.41E+02,4.69E+02,9.85E+02,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.87E+00,2.82E+00,1.72E+00,4.38E+02,5.08E+02,1.12E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.88E+00,2.63E+00,1.69E+00,4.37E+02,4.97E+02,1.07E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E+00,4.87E+00,2.83E+00,1.80E+00,4.74E+02,5.23E+02,1.03E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.88E+00,1.71E+00,4.69E+02,5.07E+02,1.16E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.89E+00,2.64E+00,1.82E+00,4.47E+02,4.79E+02,1.09E+03,1.80E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.88E+00,1.71E+00,4.43E+02,5.34E+02,1.10E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.89E+00,2.87E+00,1.71E+00,4.19E+02,5.02E+02,9.88E+02,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.95E+00,2.84E+00,1.77E+00,4.84E+02,4.16E+02,9.81E+02,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.68E+00,4.89E+00,2.85E+00,1.70E+00,4.20E+02,3.44E+02,1.13E+03,1.71E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.85E+00,1.70E+00,5.06E+02,5.09E+02,1.03E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.93E+00,2.87E+00,1.74E+00,4.79E+02,4.35E+02,1.07E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.91E+00,2.58E+00,1.76E+00,4.53E+02,4.03E+02,1.06E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.89E+00,2.85E+00,1.72E+00,3.03E+02,5.33E+02,1.01E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.96E+00,2.84E+00,1.75E+00,5.13E+02,4.51E+02,1.09E+03,1.86E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.91E+00,2.79E+00,1.76E+00,4.56E+02,5.18E+02,1.10E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.92E+00,2.83E+00,1.76E+00,4.82E+02,4.61E+02,1.07E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.85E+00,1.79E+00,4.40E+02,5.30E+02,1.13E+03,1.85E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.87E+00,2.61E+00,1.72E+00,4.67E+02,4.74E+02,1.10E+03,1.77E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.91E+00,2.84E+00,1.72E+00,4.34E+02,4.79E+02,1.03E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.91E+00,2.86E+00,1.77E+00,4.30E+02,4.91E+02,1.05E+03,1.88E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.93E+00,2.87E+00,1.74E+00,4.54E+02,4.60E+02,1.08E+03,1.75E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.90E+00,2.83E+00,1.76E+00,4.67E+02,5.01E+02,1.07E+03,1.69E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.93E+00,2.84E+00,1.75E+00,5.01E+02,4.63E+02,9.78E+02,1.89E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.90E+00,2.88E+00,1.69E+00,4.60E+02,3.89E+02,1.07E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.90E+00,2.62E+00,1.73E+00,4.47E+02,4.91E+02,1.04E+03,1.91E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.84E+00,1.71E+00,4.68E+02,5.05E+02,1.11E+03,1.69E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.93E+00,2.85E+00,1.73E+00,4.66E+02,4.56E+02,1.02E+03,1.86E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.90E+00,2.88E+00,1.75E+00,4.36E+02,5.12E+02,1.09E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.88E+00,2.52E+00,1.75E+00,4.55E+02,4.81E+02,1.11E+03,1.67E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.94E+00,2.83E+00,1.77E+00,4.99E+02,4.78E+02,1.09E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.84E+00,1.75E+00,4.48E+02,5.05E+02,1.06E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E+00,4.96E+00,2.82E+00,1.73E+00,4.50E+02,4.15E+02,1.11E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.90E+00,2.88E+00,1.71E+00,4.76E+02,4.96E+02,1.05E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.91E+00,2.61E+00,1.71E+00,4.38E+02,5.20E+02,1.09E+03,1.90E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.88E+00,2.85E+00,1.72E+00,4.37E+02,4.85E+02,1.08E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.88E+00,2.84E+00,1.69E+00,4.78E+02,5.37E+02,1.05E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.86E+00,2.85E+00,1.71E+00,4.91E+02,5.09E+02,1.09E+03,1.69E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.92E+00,2.85E+00,1.69E+00,5.25E+02,4.17E+02,1.06E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.57E+00,4.87E+00,2.87E+00,1.72E+00,4.70E+02,5.12E+02,1.03E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.89E+00,2.89E+00,1.73E+00,4.48E+02,5.31E+02,1.03E+03,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.92E+00,2.80E+00,1.77E+00,4.68E+02,4.71E+02,1.10E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.86E+00,2.82E+00,1.77E+00,4.65E+02,4.43E+02,1.06E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.93E+00,2.82E+00,1.77E+00,4.97E+02,4.81E+02,1.11E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.86E+00,1.70E+00,4.05E+02,4.55E+02,1.21E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.85E+00,2.87E+00,1.78E+00,4.93E+02,4.93E+02,9.99E+02,1.73E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E+00,4.92E+00,2.85E+00,1.79E+00,4.73E+02,5.17E+02,1.04E+03,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.85E+00,1.71E+00,4.39E+02,4.41E+02,1.10E+03,1.88E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.91E+00,2.85E+00,1.73E+00,3.93E+02,5.11E+02,1.06E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.91E+00,2.85E+00,1.72E+00,4.45E+02,5.39E+02,1.06E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.90E+00,2.87E+00,1.81E+00,4.82E+02,4.67E+02,1.07E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.60E+00,4.87E+00,2.85E+00,1.69E+00,4.65E+02,4.81E+02,1.12E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.89E+00,2.83E+00,1.77E+00,4.28E+02,5.25E+02,9.90E+02,1.91E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.92E+00,2.83E+00,1.71E+00,4.81E+02,5.20E+02,1.12E+03,1.86E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.90E+00,2.83E+00,1.70E+00,4.49E+02,5.39E+02,1.04E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.89E+00,2.86E+00,1.79E+00,4.10E+02,5.03E+02,1.02E+03,1.87E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.94E+00,2.86E+00,1.70E+00,4.97E+02,4.70E+02,1.00E+03,1.83E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.94E+00,2.85E+00,1.76E+00,4.54E+02,4.93E+02,9.99E+02,1.76E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.88E+00,2.88E+00,1.70E+00,4.54E+02,5.30E+02,1.01E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.83E+00,1.72E+00,5.01E+02,4.98E+02,1.14E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.87E+00,2.83E+00,1.76E+00,4.99E+02,4.39E+02,1.00E+03,1.81E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.59E+00,4.91E+00,2.82E+00,1.74E+00,4.50E+02,5.32E+02,1.08E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.87E+00,2.92E+00,1.75E+00,4.40E+02,5.08E+02,1.10E+03,1.72E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.64E+00,4.95E+00,2.83E+00,1.74E+00,4.39E+02,4.97E+02,1.11E+03,1.82E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.61E+00,4.93E+00,2.85E+00,1.70E+00,4.80E+02,4.95E+02,1.04E+03,1.79E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.62E+00,4.90E+00,2.85E+00,1.74E+00,4.52E+02,4.73E+02,1.08E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.65E+00,4.92E+00,2.80E+00,1.80E+00,4.97E+02,4.34E+02,1.03E+03,1.84E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.95E+00,2.64E+00,1.71E+00,4.80E+02,5.21E+02,1.08E+03,1.74E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.63E+00,4.89E+00,2.82E+00,1.70E+00,4.20E+02,5.00E+02,1.11E+03,1.78E+03
0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.58E+00,4.92E+00,2.64E+00,1.82E+00,4.42E+02,4.41E+02,1.11E+03,1.82E+03
